1984 249.24 24.7667 6.68656 -5.32843e-05 6.68516 0.000195742 2.02945 -8.86946e-05 2.04711 0.00188064 -40.8597
2000 251.25 24.8982 2.02956 0.000109524 2.02864 0.00117112 6.68631 -3.61677e-06 6.69352 0.0085767 41.0764
2016 253.26 25.0297 6.68523 0.00011679 6.67083 0.000721944 2.02946 9.32895e-05 2.01532 0.00504926 -41.293
2032 255.27 25.1612 2.02913 -7.50322e-06 2.02589 -0.000541893 6.68517 5.42426e-05 6.63222 -0.0042607 41.5097
2048 257.28 25.2927 6.68532 -0.000147523 6.67751 -0.00115771 2.02926 -4.19949e-05 2.0307 -0.00826215 -41.7263
2064 259.29 25.4242 2.02967 -0.000104672 2.0302 -0.000396169 6.68569 -0.000112652 6.73312 -0.00252326 41.943
2080 261.3 25.5557 6.6866 3.8605e-05 6.68229 0.000771965 2.02967 -4.20171e-05 2.04057 0.0059537 -42.1597
2096 263.31 25.6872 2.02952 0.000143082 2.02737 0.00100908 6.6862 5.47233e-05 6.66006 0.00716183 42.3763
2112 265.32 25.8186 6.68486 5.3618e-05 6.66998 3.85035e-05 2.02947 9.3409e-05 2.01373 -4.32784e-06 -42.593
2128 267.33 25.9501 2.02932 -9.26564e-05 2.02715 -0.000932889 6.68506 -2.48612e-06 6.66057 -0.00692653 42.8097
2144 269.34 26.0816 6.68599 -0.000151835 6.6814 -0.000810004 2.02947 -8.84912e-05 2.03928 -0.00552081 -43.0263
2160 271.35 26.2131 2.02988 -2.34546e-05 2.0302 0.000258155 6.68615 -9.21257e-05 6.72772 0.00223237 43.243
2176 273.36 26.3446 6.68628 0.000110126 6.67819 0.000961963 2.02981 2.06707e-05 2.03142 0.00710593 -43.4597
2192 275.37 26.4761 2.02947 0.000119378 2.02663 0.000530075 6.6859 8.63824e-05 6.64085 0.00350376 43.6763
2208 277.38 26.6076 6.68483 -3.56952e-05 6.67176 -0.000526052 2.02949 5.59569e-05 2.01799 -0.00403138 -43.893
2224 279.39 26.7391 2.0296 -0.000141694 2.02853 -0.000923573 6.68522 -6.30989e-05 6.69045 -0.00661605 44.1096
2240 281.4 26.8705 6.68656 -0.000100898 6.68303 -0.000257312 2.02972 -0.000100534 2.04268 -0.00139819 -44.3263
2256 283.41 27.002 2.02997 6.6437e-05 2.02954 0.000690656 6.68645 -3.99426e-05 6.70713 0.00522349 44.543
2272 285.42 27.1335 6.68575 0.000133312 6.67456 0.00077728 2.02986 7.45871e-05 2.0235 0.00552449 -44.7596
2288 287.43 27.265 2.02948 4.78946e-05 2.02661 -3.44572e-05 6.68554 7.91682e-05 6.63982 -0.000633607 44.9763
2304 289.44 27.3965 6.68517 -0.000115501 6.67503 -0.000798339 2.02957 -4.17298e-06 2.02544 -0.00581044 -45.193
2320 291.45 27.528 2.0299 -0.000135231 2.02956 -0.000598506 6.68559 -0.000103332 6.71093 -0.00405462 45.4096
2336 293.46 27.6595 6.68682 -1.46301e-05 6.6823 0.000266096 2.02995 -7.33657e-05 2.04082 0.00235496 -45.6263
2352 295.47 27.791 2.02995 0.000129489 2.02861 0.000795953 6.68649 2.35103e-05 6.68182 0.00575581 45.843
2368 297.48 27.9224 6.68524 9.93298e-05 6.67257 0.000359326 2.02986 9.84631e-05 2.0194 0.00234034 -46.0596
2384 299.49 28.0539 2.02958 -4.30266e-05 2.02723 -0.000470403 6.68529 3.62482e-05 6.65355 -0.00368385 46.2763
2400 301.5 28.1854 6.68577 -0.000154003 6.67835 -0.000743632 2.02972 -6.31584e-05 2.03282 -0.00518315 -46.4929
2416 303.51 28.3169 2.0246 0.0315706 2.02445 0.0314929 6.70379 -0.101469 6.73457 -0.10241 44.2188
